업종,광고 이름,연령,성,광고 게재,도달,노출,클릭(전체),통화,CPC(전체),지출 금액 (KRW),시작,종료,CTR(전체),"CPM(1,000회 노출당 비용)",CPC(링크 클릭당 비용),보고 시작,보고 종료
뷰티,Lash Curl Finisher 2안,55-64,female,active,1537,2285,84,KRW,357.1428571,30000,2026-03-01,2026-03-31,3.6761488,13129.10284,352.9411765,2026-03-01,2026-03-17
식음료,콰삭킹_6초,25-34,male,not_delivering,6127,7344,62,KRW,480.483871,29790,2026-02-16,2026-03-17,0.84422658,4056.372549,504.9152542,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인2(4:5)_re,65+,female,active,1499,4061,6,KRW,4877.666667,29266,2026-03-01,2026-03-31,0.14774686,7206.59936,5853.2,2026-03-01,2026-03-17
식음료,0225_15B,18-24,female,active,1232,1367,3,KRW,9687.666667,29063,2026-03-01,2026-03-31,0.21945867,21260.42429,29063,2026-03-01,2026-03-17
식음료,FP_img_pg_nd_rm_fp-s_o_EB_1_0224,65+,male,active,1865,4480,152,KRW,190.9736842,29028,2025-11-14,Ongoing,3.39285714,6479.464286,172.7857143,2026-03-01,2026-03-17
식음료,숏폼02_화보 장인,35-44,male,inactive,17877,24381,6,KRW,4722.666667,28336,2026-03-03,2026-03-31,0.02460933,1162.21648,28336,2026-03-01,2026-03-17
식음료,0225_shorts,45-54,female,active,4283,5696,11,KRW,2556.636364,28123,2026-03-01,2026-03-31,0.19311798,4937.324438,3515.375,2026-03-01,2026-03-17
식음료,02_남녀_언스위트 그래픽#2,18-24,female,active,16829,23952,9,KRW,3119.777778,28078,2026-03-01,2026-03-31,0.03757515,1172.261189,4011.142857,2026-03-01,2026-03-17
뷰티,APAC 2.0 가로형 - 사본,35-44,female,active,6291,8351,10,KRW,2807.5,28075,2026-03-01,2026-03-31,0.11974614,3361.87283,14037.5,2026-03-01,2026-03-17
식음료,0225_shorts,45-54,female,active,4306,5425,14,KRW,1998.285714,27976,2026-03-01,2026-03-31,0.25806452,5156.866359,3108.444444,2026-03-01,2026-03-17
뷰티,3DOOH(4:5) - 사본,35-44,female,active,3937,5872,6,KRW,4661.166667,27967,2026-03-01,2026-03-31,0.10217984,4762.77248,6991.75,2026-03-01,2026-03-17
식음료,0225_15B,35-44,male,active,898,1033,1,KRW,27863,27863,2026-03-01,2026-03-31,0.09680542,26972.89448,,2026-03-01,2026-03-17
뷰티,Glycolic Acid 7% Exfoliating Toner A,25-34,male,active,3444,6088,119,KRW,233.4705882,27783,2026-03-04,2026-03-31,1.95466491,4563.567674,264.6,2026-03-01,2026-03-17
뷰티,Olive Young  - NPD Rice Lipids,35-44,female,active,1972,3155,56,KRW,494.4464286,27689,2026-03-01,2026-03-31,1.77496038,8776.228209,532.4807692,2026-03-01,2026-03-17
식음료,0225_15B,18-24,male,active,1483,1635,1,KRW,27655,27655,2026-03-01,2026-03-31,0.06116208,16914.37309,27655,2026-03-01,2026-03-17
식음료,세로형 (1/28 교체),55-64,female,not_delivering,14938,21534,17,KRW,1618.470588,27514,2026-03-01,2026-03-04,0.07894492,1277.700381,5502.8,2026-03-01,2026-03-17
식음료,653,45-54,female,not_delivering,1110,2321,97,KRW,283.0515464,27456,2025-12-12,Ongoing,4.17923309,11829.38389,286,2026-03-01,2026-03-17
식음료,01_여성_언스위트 그래픽#2,65+,female,active,3029,7627,3,KRW,9065.666667,27197,2026-03-01,2026-03-31,0.03933395,3565.884358,27197,2026-03-01,2026-03-17
식음료,645,55-64,male,not_delivering,823,1013,94,KRW,286.6170213,26942,2026-01-05,Ongoing,9.27936821,26596.24877,364.0810811,2026-03-01,2026-03-17
식음료,대용량_B,35-44,female,active,1251,1703,42,KRW,636.8809524,26749,2026-03-01,2026-03-31,2.46623605,15706.98767,652.4146342,2026-03-01,2026-03-17
뷰티,3DOOH(4:5) - 사본,18-24,male,active,2933,10067,12,KRW,2218.416667,26621,2026-03-01,2026-03-31,0.11920135,2644.382636,6655.25,2026-03-01,2026-03-17
식음료,02_남녀_언스위트 그래픽#2,65+,female,active,2948,7393,7,KRW,3763.428571,26344,2026-03-01,2026-03-31,0.09468416,3563.370756,8781.333333,2026-03-01,2026-03-17
식음료,"#06_Chocolate & Cheese Pairings featuring Halloumi PDO cheese, Svecia PGI cheese, Tominc PDO cheese, and Grana Padano PDO cheese_0220-0308",25-34,female,not_delivering,3285,4217,43,KRW,601.8372093,25879,2026-02-25,2026-03-08,1.01968224,6136.827128,681.0263158,2026-03-01,2026-03-17
식음료,직장인편_끌,18-24,unknown,active,6408,20195,1,KRW,25867,25867,2026-03-01,2026-03-31,0.00495172,1280.861599,25867,2026-03-01,2026-03-17
식음료,틈새라면,35-44,female,active,17381,17381,8,KRW,3207.875,25663,2026-03-16,2026-03-31,0.04602727,1476.497325,12831.5,2026-03-01,2026-03-17
식음료,SNR_img_pg_col_snc_fp-s_o_EB_2_0304,25-34,male,inactive,1936,3852,81,KRW,310.8395062,25178,2025-11-14,Ongoing,2.10280374,6536.344756,326.987013,2026-03-01,2026-03-17
식음료,#08_EU Sustainability_0226-0304,35-44,female,not_delivering,1646,1994,72,KRW,347.9166667,25050,2026-02-26,2026-03-04,3.6108325,12562.68806,417.5,2026-03-01,2026-03-17
식음료,0225_15A,25-34,female,active,1071,1153,2,KRW,12512.5,25025,2026-03-01,2026-03-31,0.17346054,21704.24978,25025,2026-03-01,2026-03-17
식음료,0316_all_컬렉션,35-44,female,active,141,533,7,KRW,3556.857143,24898,2026-03-16,2026-03-31,1.31332083,46712.94559,4149.666667,2026-03-01,2026-03-17
식음료,990원_C,35-44,female,inactive,1353,1382,16,KRW,1551.1875,24819,2026-03-01,2026-03-31,1.1577424,17958.75543,1909.153846,2026-03-01,2026-03-17
식음료,0225_15A,25-34,male,active,1869,2142,5,KRW,4925.4,24627,2026-03-01,2026-03-31,0.2334267,11497.19888,24627,2026-03-01,2026-03-17
식음료,990원_C,25-34,female,inactive,2178,2325,15,KRW,1640.333333,24605,2026-03-01,2026-03-31,0.64516129,10582.7957,1537.8125,2026-03-01,2026-03-17
식음료,#08_EU Sustainability_0226-0304,25-34,female,not_delivering,1984,2416,65,KRW,377.3384615,24527,2026-02-26,2026-03-04,2.69039735,10151.90397,445.9454546,2026-03-01,2026-03-17
뷰티,6초_전지현 2.0_KV,45-54,female,active,3185,3566,2,KRW,12247,24494,2026-03-11,2026-03-31,0.05608525,6868.760516,24494,2026-03-01,2026-03-17
식음료,#07_Break Time with European Confectionery _0225-0308,35-44,female,not_delivering,2197,2787,43,KRW,569.2325581,24477,2026-02-25,2026-03-08,1.54287765,8782.561895,582.7857143,2026-03-01,2026-03-17
뷰티,단일 이미지,18-24,female,active,16348,22377,25,KRW,974.52,24363,2026-02-23,2026-03-31,0.11172186,1088.751843,1522.6875,2026-03-01,2026-03-17
뷰티,기업PR_1126,18-24,male,active,3345,9862,10,KRW,2420.6,24206,2026-03-01,2026-03-31,0.10139931,2454.47171,8068.666667,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인1(9:16),55-64,female,active,1779,3837,11,KRW,2200.363636,24204,2026-03-01,2026-03-31,0.2866823,6308.053167,3457.714286,2026-03-01,2026-03-17
식음료,FP_img_pg_nd_rm_fp-s_o_EB_1_0224,25-34,female,active,2543,4162,91,KRW,265.956044,24202,2025-11-14,Ongoing,2.18644882,5814.992792,257.4680851,2026-03-01,2026-03-17
식음료,숏폼02_화보 장인,45-54,male,inactive,13919,20881,13,KRW,1860.769231,24190,2026-03-03,2026-03-31,0.06225755,1158.469422,4031.666667,2026-03-01,2026-03-17
뷰티,DOOH(9:16),35-44,female,active,4592,6118,6,KRW,3971,23826,2026-03-01,2026-03-31,0.09807127,3894.409938,,2026-03-01,2026-03-17
식음료,653,18-24,male,not_delivering,543,860,77,KRW,309.0519481,23797,2026-03-10,Ongoing,8.95348837,27670.93023,355.1791045,2026-03-01,2026-03-17
식음료,653,35-44,female,not_delivering,520,1102,56,KRW,423.5714286,23720,2025-12-12,Ongoing,5.08166969,21524.50091,447.5471698,2026-03-01,2026-03-17
식음료,프리퀀치,25-34,female,not_delivering,6144,6570,57,KRW,413.1052632,23547,2026-02-09,2026-03-01,0.86757991,3584.018265,470.94,2026-03-01,2026-03-17
식음료,학생편_끌,18-24,unknown,active,5324,17943,4,KRW,5765,23060,2026-03-01,2026-03-31,0.02229282,1285.18085,11530,2026-03-01,2026-03-17
식음료,SNR_img_pg_col_snc_fp-s_o_EB_1_0304,45-54,female,inactive,1318,1979,85,KRW,270.9294118,23029,2025-11-14,Ongoing,4.29509853,11636.68519,255.8777778,2026-03-01,2026-03-17
식음료,숏폼01_번호 유출,25-34,female,active,16342,19855,13,KRW,1760.769231,22890,2026-03-03,2026-03-31,0.06547469,1152.858222,2543.333333,2026-03-01,2026-03-17
뷰티,Olive Young  - NPD Rice Lipids,45-54,female,active,1046,1622,47,KRW,485.0425532,22797,2026-03-01,2026-03-31,2.89765721,14054.87053,518.1136364,2026-03-01,2026-03-17
식음료,0225_15A,35-44,female,active,923,1059,3,KRW,7455.666667,22367,2026-03-01,2026-03-31,0.28328612,21120.86874,22367,2026-03-01,2026-03-17
뷰티,스토리/릴스,35-44,female,active,12024,19831,31,KRW,714.1935484,22140,2026-02-23,2026-03-31,0.15632091,1116.433866,851.5384615,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인1(4:5) _re,55-64,male,active,1303,3488,9,KRW,2459.222222,22133,2026-03-01,2026-03-31,0.25802752,6345.470183,4426.6,2026-03-01,2026-03-17
뷰티,Lash Curl Finisher 2안,25-34,female,active,2503,3086,87,KRW,253.2528736,22033,2026-03-01,2026-03-31,2.81918341,7139.662994,319.3188406,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인1(9:16),45-54,female,active,1732,3805,4,KRW,5463,21852,2026-03-01,2026-03-31,0.10512484,5742.969777,21852,2026-03-01,2026-03-17
식음료,SNR_img_pg_col_snc_fp-s_o_EB_2_0304,18-24,female,inactive,2226,3991,67,KRW,325.358209,21799,2025-11-14,Ongoing,1.67877725,5462.039589,340.609375,2026-03-01,2026-03-17
식음료,02_남녀_언스위트 그래픽#2,65+,male,active,2158,5284,2,KRW,10866,21732,2026-03-01,2026-03-31,0.03785011,4112.793338,21732,2026-03-01,2026-03-17
뷰티,APAC 2.0_15초 세로(4:5) - 사본,45-54,female,active,4830,6521,4,KRW,5384.75,21539,2026-03-01,2026-03-31,0.06134029,3303.021009,21539,2026-03-01,2026-03-17
식음료,04_남녀_오리지널,45-54,male,active,813,1027,0,KRW,0,21495,2026-03-01,2026-03-31,0,20929.89289,,2026-03-01,2026-03-17
식음료,0316_all_컬렉션,45-54,female,active,93,344,15,KRW,1425.533333,21383,2026-03-16,2026-03-31,4.36046512,62159.88372,2375.888889,2026-03-01,2026-03-17
식음료,콰삭킹_6초,35-44,male,not_delivering,221,1633,6,KRW,3533,21198,2026-02-27,2026-03-17,0.36742192,12981.01653,3533,2026-03-01,2026-03-17
식음료,대용량_B,25-34,female,active,1414,2154,44,KRW,479.1590909,21083,2026-03-01,2026-03-31,2.04271123,9787.836583,479.1590909,2026-03-01,2026-03-17
식음료,635 - 사본,18-24,male,not_delivering,165,264,21,KRW,1003.238095,21068,2025-11-28,Ongoing,7.95454545,79803.0303,1053.4,2026-03-01,2026-03-17
뷰티,APAC 2.0 가로형 - 사본,25-34,male,active,4106,7889,4,KRW,5259.25,21037,2026-03-01,2026-03-31,0.05070351,2666.624414,,2026-03-01,2026-03-17
식음료,0225_15A,18-24,male,active,2897,4253,9,KRW,2326.333333,20937,2026-03-01,2026-03-31,0.21161533,4922.877968,6979,2026-03-01,2026-03-17
식음료,프리퀀치,18-24,female,not_delivering,5780,6381,41,KRW,506.6585366,20773,2026-02-09,2026-03-01,0.64253252,3255.445855,561.4324324,2026-03-01,2026-03-17
뷰티,카메라영상_ 6s(4:5),18-24,female,active,6217,8946,11,KRW,1875.818182,20634,2026-03-01,2026-03-31,0.12295998,2306.505701,6878,2026-03-01,2026-03-17
식음료,03_여성_오리지널,55-64,female,active,556,641,4,KRW,5148,20592,2026-03-01,2026-03-31,0.62402496,32124.80499,5148,2026-03-01,2026-03-17
뷰티,카메라영상_ 6s(4:5),35-44,female,active,5787,5945,8,KRW,2562.75,20502,2026-03-01,2026-03-31,0.13456686,3448.612279,10251,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_p_o_EB_1_0317,45-54,male,active,2156,2615,57,KRW,357.6491228,20386,2025-11-14,Ongoing,2.17973231,7795.793499,351.4827586,2026-03-01,2026-03-17
식음료,콰삭킹_6초,18-24,male,not_delivering,188,1537,4,KRW,4995.5,19982,2026-02-27,2026-03-17,0.26024723,13000.65062,4995.5,2026-03-01,2026-03-17
식음료,01_여성_언스위트 그래픽#2,65+,male,active,2222,5028,3,KRW,6647.333333,19942,2026-03-01,2026-03-31,0.05966587,3966.18934,19942,2026-03-01,2026-03-17
식음료,SNR_img_pg_col_snc_fp-s_o_EB_1_0304,18-24,female,inactive,2357,3983,83,KRW,239.0361446,19840,2025-11-14,Ongoing,2.08385639,4981.169972,248,2026-03-01,2026-03-17
뷰티,카메라영상_ 6s(4:5),45-54,female,active,4524,5592,5,KRW,3873.6,19368,2026-03-01,2026-03-31,0.08941345,3463.519313,19368,2026-03-01,2026-03-17
식음료,"#06_Chocolate & Cheese Pairings featuring Halloumi PDO cheese, Svecia PGI cheese, Tominc PDO cheese, and Grana Padano PDO cheese_0220-0308",35-44,female,not_delivering,12711,16947,8,KRW,2400.875,19207,2026-02-25,2026-03-08,0.047206,1133.356936,3841.4,2026-03-01,2026-03-17
뷰티,스토리/릴스,35-44,female,active,10350,16951,20,KRW,958.3,19166,2026-02-23,2026-03-31,0.11798714,1130.670757,1369,2026-03-01,2026-03-17
뷰티,Glycolic Acid 7% Exfoliating Toner B,18-24,male,active,4206,5861,76,KRW,244.2763158,18565,2026-03-04,2026-03-31,1.29670705,3167.5482,285.6153846,2026-03-01,2026-03-17
식음료,콰삭킹_6초,35-44,male,not_delivering,2592,3172,45,KRW,411.3555556,18511,2026-02-16,2026-03-17,1.4186633,5835.750315,420.7045455,2026-03-01,2026-03-17
식음료,04_남녀_오리지널,55-64,female,active,535,603,0,KRW,0,18452,2026-03-01,2026-03-31,0,30600.33167,,2026-03-01,2026-03-17
식음료,직장인편_끌,25-34,unknown,active,5447,14347,3,KRW,6143,18429,2026-03-01,2026-03-31,0.02091029,1284.519412,18429,2026-03-01,2026-03-17
식음료,BLC_img_md_alc_wsk_fp-s_o_EB_0_0201,55-64,female,inactive,878,1417,54,KRW,338.0555556,18255,2025-11-14,Ongoing,3.81086803,12882.85109,314.7413793,2026-03-01,2026-03-17
식음료,SNR_img_pg_col_snc_fp-s_o_EB_1_0304,18-24,male,inactive,2076,4934,66,KRW,273.969697,18082,2025-11-14,Ongoing,1.33765707,3664.77503,265.9117647,2026-03-01,2026-03-17
식음료,세로형 (1/28 교체),65+,female,not_delivering,9066,14306,18,KRW,1003.055556,18055,2026-03-01,2026-03-04,0.12582133,1262.057878,1504.583333,2026-03-01,2026-03-17
식음료,0225_15A,18-24,female,active,1432,1704,4,KRW,4490.5,17962,2026-03-01,2026-03-31,0.23474178,10541.07981,17962,2026-03-01,2026-03-17
식음료,03_여성_오리지널,45-54,male,active,669,815,0,KRW,0,17871,2026-03-01,2026-03-31,0,21927.60736,,2026-03-01,2026-03-17
식음료,645,55-64,female,not_delivering,599,1496,103,KRW,172.6407767,17782,2025-12-12,Ongoing,6.88502674,11886.36364,164.6481482,2026-03-01,2026-03-17
식음료,653,35-44,male,not_delivering,368,649,49,KRW,360.5714286,17668,2026-02-11,Ongoing,7.55007704,27223.42065,375.9148936,2026-03-01,2026-03-17
식음료,0225_full,25-34,unknown,active,2183,3675,11,KRW,1574.545455,17320,2026-03-01,2026-03-31,0.29931973,4712.92517,3464,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인2(4:5)_re,45-54,female,active,1784,2318,2,KRW,8621.5,17243,2026-03-01,2026-03-31,0.08628128,7438.740293,,2026-03-01,2026-03-17
식음료,0225_15A,35-44,female,active,615,665,3,KRW,5657.333333,16972,2026-03-01,2026-03-31,0.45112782,25521.80451,16972,2026-03-01,2026-03-17
식음료,03_여성_오리지널,25-34,female,active,12307,15394,7,KRW,2421.285714,16949,2026-03-01,2026-03-31,0.04547226,1101.013382,4237.25,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인2(9:16),45-54,female,active,953,3010,1,KRW,16876,16876,2026-03-01,2026-03-31,0.03322259,5606.644518,,2026-03-01,2026-03-17
식음료,0225_15B,45-54,female,active,475,512,3,KRW,5611.666667,16835,2026-03-01,2026-03-31,0.5859375,32880.85938,5611.666667,2026-03-01,2026-03-17
식음료,학생편_끌,25-34,unknown,active,4678,13034,10,KRW,1682,16820,2026-03-01,2026-03-31,0.07672242,1290.471076,4205,2026-03-01,2026-03-17
식음료,"#06_Chocolate & Cheese Pairings featuring Halloumi PDO cheese, Svecia PGI cheese, Tominc PDO cheese, and Grana Padano PDO cheese_0220-0308",35-44,female,not_delivering,1374,1877,27,KRW,617.1851852,16664,2026-02-25,2026-03-08,1.43846564,8877.996803,640.9230769,2026-03-01,2026-03-17
식음료,0316_all_컬렉션,18-24,female,active,6388,6786,35,KRW,472.6571429,16543,2026-03-16,2026-03-31,0.51576776,2437.813145,636.2692308,2026-03-01,2026-03-17
식음료,645,18-24,male,not_delivering,298,522,34,KRW,486.2058824,16531,2026-03-10,Ongoing,6.51340996,31668.58238,516.59375,2026-03-01,2026-03-17
식음료,0316_all_컬렉션,25-34,female,active,122,598,5,KRW,3298.2,16491,2026-03-16,2026-03-31,0.8361204,27576.92308,5497,2026-03-01,2026-03-17
식음료,0316_all_컬렉션,35-44,male,active,5342,6119,16,KRW,1021.9375,16351,2026-03-16,2026-03-31,0.26148063,2672.168655,1090.066667,2026-03-01,2026-03-17
식음료,01_여성_언스위트 그래픽#2,25-34,female,active,11160,14439,10,KRW,1617.4,16174,2026-03-01,2026-03-31,0.06925687,1120.160676,2695.666667,2026-03-01,2026-03-17
뷰티,DOOH(9:16),45-54,female,active,2887,3506,10,KRW,1606.9,16069,2026-03-01,2026-03-31,0.28522533,4583.285796,,2026-03-01,2026-03-17
뷰티,단일 이미지,25-34,female,active,12149,15195,13,KRW,1231.230769,16006,2026-02-23,2026-03-31,0.08555446,1053.37282,1600.6,2026-03-01,2026-03-17
식음료,국물라볶이x페이커(3/16~3/22랜딩),18-24,male,active,2888,3870,29,KRW,550.862069,15975,2026-03-16,2026-04-30,0.74935401,4127.906977,614.4230769,2026-03-01,2026-03-17
식음료,BLC_img_md_alc_wsk_fp-s_o_EB_0_0201,65+,male,inactive,910,1981,38,KRW,419.5526316,15943,2025-11-14,Ongoing,1.91822312,8047.955578,379.5952381,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인2(4:5)_re,55-64,male,active,881,2334,4,KRW,3976.75,15907,2026-03-01,2026-03-31,0.17137961,6815.338475,7953.5,2026-03-01,2026-03-17
식음료,0225_full,18-24,unknown,active,2061,3784,11,KRW,1442.727273,15870,2026-03-01,2026-03-31,0.29069767,4193.97463,3174,2026-03-01,2026-03-17
뷰티,APAC 2.0 가로형 - 사본,65+,female,active,1079,4912,6,KRW,2630,15780,2026-03-01,2026-03-31,0.12214984,3212.540717,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,35-44,male,not_delivering,2726,3172,28,KRW,560.8571429,15704,2026-02-16,2026-03-17,0.88272383,4950.819672,604,2026-03-01,2026-03-17
식음료,653,18-24,female,not_delivering,188,350,12,KRW,1289.25,15471,2025-12-12,Ongoing,3.42857143,44202.85714,1289.25,2026-03-01,2026-03-17
식음료,CHK_img_pg_chk_chk_p_o_EB_0_0305,18-24,male,not_delivering,2535,4621,28,KRW,551.75,15449,2025-07-01,Ongoing,0.60592945,3343.215754,572.1851852,2026-03-01,2026-03-17
뷰티,스토리/릴스,45-54,female,active,8238,13736,17,KRW,901.9411765,15333,2026-02-23,2026-03-31,0.12376238,1116.263832,1277.75,2026-03-01,2026-03-17
뷰티,단일 이미지,35-44,male,active,10052,14283,13,KRW,1178.769231,15324,2026-02-23,2026-03-31,0.09101729,1072.883848,1393.090909,2026-03-01,2026-03-17
식음료,CHK_img_pg_chk_chk_p_o_EB_0_0305,25-34,female,not_delivering,1675,2592,60,KRW,255.1833333,15311,2025-07-01,Ongoing,2.31481481,5907.021605,251,2026-03-01,2026-03-17
뷰티,APAC 2.0 가로형 - 사본,18-24,female,active,3321,5750,2,KRW,7612,15224,2026-03-01,2026-03-31,0.03478261,2647.652174,,2026-03-01,2026-03-17
뷰티,지속력(인터림),18-24,female,active,1604,3377,1,KRW,15130,15130,2026-03-01,2026-03-31,0.02961208,4480.307966,15130,2026-03-01,2026-03-17
뷰티,APAC 2.0 가로형 - 사본,55-64,male,active,1154,4021,2,KRW,7470.5,14941,2026-03-01,2026-03-31,0.04973887,3715.742353,14941,2026-03-01,2026-03-17
뷰티,스토리/릴스,45-54,female,active,7836,13135,11,KRW,1346.272727,14809,2026-02-23,2026-03-31,0.08374572,1127.445756,1851.125,2026-03-01,2026-03-17
식음료,숏폼02_화보 장인,55-64,male,inactive,8048,12898,10,KRW,1478.2,14782,2026-03-03,2026-03-31,0.0775314,1146.069158,3695.5,2026-03-01,2026-03-17
뷰티,스토리/릴스,55-64,male,active,7198,12914,10,KRW,1465.7,14657,2026-02-23,2026-03-31,0.07743534,1134.9698,1832.125,2026-03-01,2026-03-17
식음료,프리퀀치,35-44,male,not_delivering,3759,4123,30,KRW,488.2,14646,2026-02-09,2026-03-01,0.72762552,3552.267766,488.2,2026-03-01,2026-03-17
식음료,버라이어티팩4주차,18-24,female,not_delivering,4416,5086,76,KRW,192.2631579,14612,2026-02-09,2026-03-01,1.49429807,2872.984664,192.2631579,2026-03-01,2026-03-17
식음료,645,65+,female,not_delivering,327,671,52,KRW,279.8461539,14552,2026-03-10,Ongoing,7.74962742,21687.03428,291.04,2026-03-01,2026-03-17
뷰티,APAC 2.0_15초 세로(4:5) - 사본,55-64,male,active,1266,3886,5,KRW,2902.8,14514,2026-03-01,2026-03-31,0.12866701,3734.94596,4838,2026-03-01,2026-03-17
뷰티,APAC 2.0 가로형 - 사본,65+,female,active,1169,3406,10,KRW,1444.2,14442,2026-03-01,2026-03-31,0.29359953,4240.164416,,2026-03-01,2026-03-17
식음료,#07_Break Time with European Confectionery _0225-0308,35-44,female,not_delivering,10246,13199,7,KRW,2063,14441,2026-02-25,2026-03-08,0.05303432,1094.098038,2888.2,2026-03-01,2026-03-17
식음료,국물라볶이x페이커(3/16~3/22랜딩),25-34,male,active,1458,1771,17,KRW,849.3529412,14439,2026-03-16,2026-04-30,0.95990966,8153.020892,721.95,2026-03-01,2026-03-17
식음료,635 - 사본,18-24,male,not_delivering,338,649,42,KRW,343.5238095,14428,2026-03-10,Ongoing,6.47149461,22231.12481,351.902439,2026-03-01,2026-03-17
식음료,02_남녀_언스위트 그래픽#2,25-34,female,active,10206,13029,5,KRW,2882.8,14414,2026-03-01,2026-03-31,0.03837593,1106.301328,14414,2026-03-01,2026-03-17
식음료,콰삭킹_6초,35-44,female,not_delivering,157,1130,0,KRW,0,14312,2026-02-27,2026-03-17,0,12665.48673,,2026-03-01,2026-03-17
